"0016-0032";"Journal of the Franklin Institute";"ENGENHARIAS IV";"A1"
"1751-6161";"Journal of the Mechanical Behavior of Biomedical Materials (Print)";"ENGENHARIAS IV";"B1"
"0022-510X";"Journal of the Neurological Sciences";"ENGENHARIAS IV";"B1"
"0160-5682";"Journal of the Operational Research Society";"ENGENHARIAS IV";"B2"
"0031-9015";"Journal of the Physical Society of Japan";"ENGENHARIAS IV";"B2"
"2212-4438";"Journal of the World Federation of Orthodontists";"ENGENHARIAS IV";"B3"
"1383-469X";"Journal on Special Topics in Mobile Networks and Applications";"ENGENHARIAS IV";"B2"
"1013-9826";"Key Engineering Materials";"ENGENHARIAS IV";"B5"
"1662-9795";"Key Engineering Materials (Online)";"ENGENHARIAS IV";"B5"
"2317-5656";"Koan - Revista de Educação e Complexidade";"ENGENHARIAS IV";"B5"
"1054-660X";"Laser Physics";"ENGENHARIAS IV";"B2"
"0268-8921";"Lasers in Medical Science";"ENGENHARIAS IV";"A1"
"1435-604X";"Lasers in Medical Science (Internet)";"ENGENHARIAS IV";"A1"
"0196-8092";"Lasers in Surgery and Medicine (Print)";"ENGENHARIAS IV";"B1"
"0327-0793";"Latin American Applied Research";"ENGENHARIAS IV";"B2"
"0302-9743";"Lecture Notes in Computer Science";"ENGENHARIAS IV";"C"
"2358-7385";"Leituras PUCRS - Fronteiras do Pensamento";"ENGENHARIAS IV";"B5"
"0024-3795";"Linear Algebra and its Applications";"ENGENHARIAS IV";"B2"
"1982-4017";"Linguagem em (Dis)curso (Online)";"ENGENHARIAS IV";"B4"
"1808-835X";"Linguística (Rio de Janeiro)";"ENGENHARIAS IV";"B5"
"1980-9026";"Linha Mestra (Associação de Leitura do Brasil)";"ENGENHARIAS IV";"B5"
"0932-8092";"Machine Vision and Applications";"ENGENHARIAS IV";"B2"
"2318-6577";"Maiêutica - Cursos de Gestão";"ENGENHARIAS IV";"C"
"0025-2700";"Maquinas e Metais";"ENGENHARIAS IV";"C"
"1996-1944";"Materials (Basel)";"ENGENHARIAS IV";"B1"
"0254-0584";"Materials Chemistry and Physics";"ENGENHARIAS IV";"B1"
"0167-577X";"Materials Letters (General ed.)";"ENGENHARIAS IV";"B1"
"1516-1439";"Materials Research (São Carlos. Impresso)";"ENGENHARIAS IV";"B2"
"0025-5408";"Materials Research Bulletin";"ENGENHARIAS IV";"B1"
"0921-5107";"Materials Science & Engineering. B, Solid-State Materials for Advanced Technology";"ENGENHARIAS IV";"B1"
"0928-4931";"Materials Science & Engineering. C, Biomimetic Materials, Sensors and Systems (Print)";"ENGENHARIAS IV";"B1"
"0255-5476";"Materials Science Forum";"ENGENHARIAS IV";"C"
"1662-9752";"Materials Science Forum (Online)";"ENGENHARIAS IV";"C"
"1563-5147";"Mathematical Problems in Engineering (Online)";"ENGENHARIAS IV";"B2"
"1024-123X";"Mathematical Problems in Engineering (Print)";"ENGENHARIAS IV";"B2"
"2041-3165";"Mathematics in Engineering, Science and Aerospace: the transdisciplinary international journal";"ENGENHARIAS IV";"B5"
"0025-584X";"Mathematische Nachrichten";"ENGENHARIAS IV";"B2"
"1517-7076";"Matéria (UFRJ)";"ENGENHARIAS IV";"B3"
"0263-2241";"Measurement (London. Print)";"ENGENHARIAS IV";"A2"
"0957-0233";"Measurement Science & Technology (Print)";"ENGENHARIAS IV";"A2"
"0025-6455";"Meccanica (Milano. Print)";"ENGENHARIAS IV";"B1"
"0957-4158";"Mechatronics (Oxford)";"ENGENHARIAS IV";"A1"
"1350-4533";"Medical Engineering & Physics";"ENGENHARIAS IV";"A1"
"2176-7262";"Medicina (Ribeirao Preto. Online)";"ENGENHARIAS IV";"B5"
"0074-0276";"Memórias do Instituto Oswaldo Cruz (Impresso)";"ENGENHARIAS IV";"B2"
"0026-265X";"Microchemical Journal (Print)";"ENGENHARIAS IV";"B1"
"0959-8324";"Microelectronics Journal";"ENGENHARIAS IV";"A2"
"0026-2714";"Microelectronics and Reliability";"ENGENHARIAS IV";"A2"
"1387-1811";"Microporous and Mesoporous Materials (Print)";"ENGENHARIAS IV";"B1"
"0141-9331";"Microprocessors and Microsystems";"ENGENHARIAS IV";"A2"
"1431-9276";"Microscopy and Microanalysis (Print)";"ENGENHARIAS IV";"B1"
"0946-7076";"Microsystem Technologies";"ENGENHARIAS IV";"A2"
"0895-2477";"Microwave and Optical Technology Letters (Print)";"ENGENHARIAS IV";"A2"
"0026-3672";"Mikrochimica Acta (1966. Print)";"ENGENHARIAS IV";"B1"
"0217-9849";"Modern Physics Letters B";"ENGENHARIAS IV";"B2"
"0888-8809";"Molecular Endocrinology (Baltimore, Md.)";"ENGENHARIAS IV";"B1"
"0893-7648";"Molecular Neurobiology";"ENGENHARIAS IV";"B1"
"1420-3049";"Molecules (Basel. Online)";"ENGENHARIAS IV";"B1"
"1433-1373";"Molecules Online";"ENGENHARIAS IV";"B5"
"0035-8711";"Monthly Notices of the Royal Astronomical Society (Print)";"ENGENHARIAS IV";"B1"
"1087-1640";"Motor Control";"ENGENHARIAS IV";"B2"
"0923-6082";"Multidimensional Systems and Signal Processing";"ENGENHARIAS IV";"A2"
"1380-7501";"Multimedia Tools and Applications";"ENGENHARIAS IV";"B2"
"1354-5825";"Museological Review";"ENGENHARIAS IV";"B5"
"1530-6984";"Nano Letters (Print)";"ENGENHARIAS IV";"A2"
"2040-3364";"Nanoscale (Print)";"ENGENHARIAS IV";"A2"
"1177-8903";"Nanotechnology, Science and Applications";"ENGENHARIAS IV";"B5"
"2041-1723";"Nature Communications";"ENGENHARIAS IV";"A2"
"1548-7091";"Nature Methods";"ENGENHARIAS IV";"A2"
"1873-0604";"Near Surface Geophysics (Online)";"ENGENHARIAS IV";"B2"
"1433-3058";"Neural Computing & Applications (Internet)";"ENGENHARIAS IV";"B1"
"0941-0643";"Neural Computing & Applications (Print)";"ENGENHARIAS IV";"B1"
"0893-6080";"Neural Networks";"ENGENHARIAS IV";"A1"
"0364-3190";"Neurochemical Research";"ENGENHARIAS IV";"B1"
"0925-2312";"Neurocomputing (Amsterdam)";"ENGENHARIAS IV";"A1"
"1053-8119";"Neuroimage (Orlando, Fla. Print)";"ENGENHARIAS IV";"A2"
"1539-2791";"Neuroinformatics (Totowa)";"ENGENHARIAS IV";"B1"
"0924-090X";"Nonlinear Dynamics";"ENGENHARIAS IV";"B1"
"1092-0277";"North American Actuarial Journal";"ENGENHARIAS IV";"B3"
"2236-7640";"Notas Técnicas do CBPF";"ENGENHARIAS IV";"B5"
"1516-6481";"Novos Cadernos NAEA";"ENGENHARIAS IV";"B5"
"0168-583X";"Nuclear Instruments & Methods in Physics Research. Section B, Beam Interactions with Materials and Atoms (Print)";"ENGENHARIAS IV";"B2"
"1982-2278";"Nucleus (Ituverava. Online)";"ENGENHARIAS IV";"B5"
"1028-415X";"Nutritional Neuroscience";"ENGENHARIAS IV";"B1"
"0104-7809";"O Mundo da Saúde (CUSC. Impresso)";"ENGENHARIAS IV";"B3"
"1980-3990";"O Mundo da Saúde (Online)";"ENGENHARIAS IV";"B3"
"1983-0912";"O Setor Elétrico";"ENGENHARIAS IV";"C"
"0885-114X";"Occupational Medicine (Philadelphia): state of the art reviews";"ENGENHARIAS IV";"B5"
"1792-1082";"Oncology Letters";"ENGENHARIAS IV";"B3"
"0091-3286";"Optical Engineering (Bellingham. Print)";"ENGENHARIAS IV";"A2"
"1068-5200";"Optical Fiber Technology (Print)";"ENGENHARIAS IV";"A2"
"0925-3467";"Optical Materials (Amsterdam. Print)";"ENGENHARIAS IV";"B1"
"1573-4277";"Optical Switching and Networking (Print)";"ENGENHARIAS IV";"A2"
"0030-4018";"Optics Communications (Print)";"ENGENHARIAS IV";"B1"
"1094-4087";"Optics Express";"ENGENHARIAS IV";"A1"
"0143-8166";"Optics and Lasers in Engineering";"ENGENHARIAS IV";"A1"
"0030-4026";"Optik (Stuttgart)";"ENGENHARIAS IV";"B2"
"0143-2087";"Optimal Control Applications & Methods";"ENGENHARIAS IV";"A2"
"1862-4472";"Optimization Letters (Print)";"ENGENHARIAS IV";"B2"
"0970-020X";"Oriental Journal of Chemistry";"ENGENHARIAS IV";"B5"
"1750-1172";"Orphanet Journal of Rare Diseases";"ENGENHARIAS IV";"B1"
"0937-941X";"Osteoporosis International";"ENGENHARIAS IV";"B1"
"0191-9512";"Ozone: Science & Engineering";"ENGENHARIAS IV";"B2"
"1463-9076";"PCCP. Physical Chemistry Chemical Physics (Print)";"ENGENHARIAS IV";"B1"
"1553-7358";"PLOS Computational Biology (Online)";"ENGENHARIAS IV";"B1"
"1934-1482";"PM & R (Philadelphia, 2009): the journal of injury, function and rehabilitation";"ENGENHARIAS IV";"B1"
"1982-0003";"Para Onde!? (UFRGS)";"ENGENHARIAS IV";"B5"
"1383-5769";"Parasitology International (Print)";"ENGENHARIAS IV";"B1"
"1390-843X";"Patria. Análisis Político de la Defensa";"ENGENHARIAS IV";"B5"
"0031-3203";"Pattern Recognition";"ENGENHARIAS IV";"A1"
"0167-8655";"Pattern Recognition Letters";"ENGENHARIAS IV";"B2"
"1054-6618";"Pattern Recognition and Image Analysis";"ENGENHARIAS IV";"B2"
"1936-6442";"Peer-to-Peer Networking and Applications (Print)";"ENGENHARIAS IV";"B2"
"1981-2922";"Perionews (São Paulo)";"ENGENHARIAS IV";"B5"
"1808-575X";"Perspectiva Econômica (São Leopoldo. Online)";"ENGENHARIAS IV";"B5"
"0100-2929";"Perspectivas Médicas (FMJ)";"ENGENHARIAS IV";"B5"
"1678-3921";"Pesquisa Agropecuária Brasileira (Online)";"ENGENHARIAS IV";"B2"
"0101-7438";"Pesquisa Operacional (Impresso)";"ENGENHARIAS IV";"B3"
"1984-3534";"Pesquisa Operacional para o Desenvolvimento";"ENGENHARIAS IV";"B5"
"1043-6618";"Pharmacological Research";"ENGENHARIAS IV";"B1"
"1474-905X";"Photochemical & Photobiological Sciences (Print)";"ENGENHARIAS IV";"B1"
"0031-8655";"Photochemistry and Photobiology";"ENGENHARIAS IV";"B1"
"1572-1000";"Photodiagnosis and Photodynamic Therapy (Print)";"ENGENHARIAS IV";"B1"
"1549-5418";"Photomedicine and Laser Surgery";"ENGENHARIAS IV";"B2"
"2009-261X";"Photomedicine and Laser Surgery";"ENGENHARIAS IV";"B2"
"1557-8550";"Photomedicine and Laser Surgery (Online)";"ENGENHARIAS IV";"B2"
"1569-4410";"Photonics and Nanostructures (Print)";"ENGENHARIAS IV";"B2"
"1862-6300";"Physica Status Solidi. A, Applications and Materials Science (Print)";"ENGENHARIAS IV";"B2"
"0378-4371";"Physica. A (Print)";"ENGENHARIAS IV";"B1"
"0921-4526";"Physica. B, Condensed Matter (Print)";"ENGENHARIAS IV";"B2"
"0921-4534";"Physica. C, Superconductivity (Print)";"ENGENHARIAS IV";"B2"
"1386-9477";"Physica. E, Low-Dimensional Systems and Nanostructures (Print)";"ENGENHARIAS IV";"B1"
"1089-4918";"Physical Review D (Particles, Fields, Gravitation and Cosmology)";"ENGENHARIAS IV";"B1"
"0031-9007";"Physical Review Letters (Print)";"ENGENHARIAS IV";"A2"
"1050-2947";"Physical Review. A";"ENGENHARIAS IV";"B1"
"1098-0121";"Physical Review. B, Condensed Matter and Materials Physics";"ENGENHARIAS IV";"B1"
"1550-7998";"Physical Review. D, Particles, Fields, Gravitation, and Cosmology";"ENGENHARIAS IV";"B1"
"1550-2368";"Physical Review. D. Particles, Fields, Gravitation, and Cosmology (Online)";"ENGENHARIAS IV";"B1"
"1539-3755";"Physical Review. E, Statistical, Nonlinear, and Soft Matter Physics (Print)";"ENGENHARIAS IV";"B1"
"0375-9601";"Physics Letters. A (Print)";"ENGENHARIAS IV";"B1"
"0370-2693";"Physics Letters. B (Print)";"ENGENHARIAS IV";"A2"
"0031-9384";"Physiology & Behavior";"ENGENHARIAS IV";"B1"
"1358-2267";"Physiotherapy Research International";"ENGENHARIAS IV";"B3"
"1557-1955";"Plasmonics (Norwell, Mass.)";"ENGENHARIAS IV";"A1"
"1932-6203";"Plos One";"ENGENHARIAS IV";"B1"
"0170-0839";"Polymer Bulletin (Berlin. Print)";"ENGENHARIAS IV";"B2"
"0272-8397";"Polymer Composites";"ENGENHARIAS IV";"B2"
"1385-2256";"Precision Agriculture (Print)";"ENGENHARIAS IV";"B1"
"0167-5877";"Preventive Veterinary Medicine (Print)";"ENGENHARIAS IV";"B1"
"1877-7058";"Procedia Engineering";"ENGENHARIAS IV";"C"
"1877-0428";"Procedia: Social and Behavioral Sciences";"ENGENHARIAS IV";"C"
"1996-756X";"Proceedings of SPIE - International Society for Optical Engineering";"ENGENHARIAS IV";"C"
"2317-3173";"Proceedings of Safety, Health and Environment World Congress";"ENGENHARIAS IV";"C"
"0887-3585";"Proteins (Print)";"ENGENHARIAS IV";"B1"
"0033-2097";"Przeglad Elektrotechniczny";"ENGENHARIAS IV";"B2"
"2357-7150";"Práxis Pedagógica. Revista do Curso de Pedagogia";"ENGENHARIAS IV";"B5"
"1323-1316";"Psychiatry and Clinical Neurosciences (Carlton, Vic. Print)";"ENGENHARIAS IV";"B1"
"1984-3054";"Psychology & Neuroscience (Impresso)";"ENGENHARIAS IV";"B3"
"0048-5772";"Psychophysiology (New York. Print)";"ENGENHARIAS IV";"B1"
"1533-7146";"Quantum Information & Computation";"ENGENHARIAS IV";"A1"
"0034-7264";"RBM. Revista Brasileira de Medicina (Rio de Janeiro)";"ENGENHARIAS IV";"B3"
"1983-7682";"REB: Revista Eletrônica de Biologia";"ENGENHARIAS IV";"B5"
"1981-6278";"RECIIS. Revista Eletrônica de Comunicação, Informação & Inovação em Saúde (Edição em Português. Online)";"ENGENHARIAS IV";"B5"
"1679-1916";"RENOTE. Revista Novas Tecnologias na Educação";"ENGENHARIAS IV";"B5"
"2046-2069";"RSC Advances: an international journal to further the chemical sciences";"ENGENHARIAS IV";"B1"
"1808-3544";"RTI. Redes, Telecom e Instalações";"ENGENHARIAS IV";"B5"
"1350-4487";"Radiation Measurements";"ENGENHARIAS IV";"B2"
"0969-806X";"Radiation Physics and Chemistry (1993)";"ENGENHARIAS IV";"B2"
"0144-8420";"Radiation Protection Dosimetry";"ENGENHARIAS IV";"B2"
"0048-6604";"Radio Science";"ENGENHARIAS IV";"A2"
"0009-725X";"Rendiconti del Circolo Matematico di Palermo (Testo stampato)";"ENGENHARIAS IV";"B3"
"0960-1481";"Renewable Energy";"ENGENHARIAS IV";"A1"
"2172-038X";"Renewable Energy & Power Quality Journal (RE&PQJ)";"ENGENHARIAS IV";"B5"
"0034-5288";"Research in Veterinary Science";"ENGENHARIAS IV";"B2"
"0020-1324";"Respiratory Care";"ENGENHARIAS IV";"B1"
"1569-9048";"Respiratory Physiology & Neurobiology";"ENGENHARIAS IV";"B1"
"1981-1322";"Revemat : Revista Eletrônica de Educação Matemática";"ENGENHARIAS IV";"B5"
"1806-0803";"Reverte (Indaiatuba)";"ENGENHARIAS IV";"C"
"0034-6748";"Review of Scientific Instruments";"ENGENHARIAS IV";"A2"
"1980-1599";"Revista Abende";"ENGENHARIAS IV";"B5"
"1415-2177";"Revista Brasileira Ciências da Saúde";"ENGENHARIAS IV";"B5"
"2176-6649";"Revista Brasileira de Computação Aplicada";"ENGENHARIAS IV";"B5"
"1981-4690";"Revista Brasileira de Educacao Fisica e Esporte";"ENGENHARIAS IV";"B4"
"0104-303X";"Revista Brasileira de Energia";"ENGENHARIAS IV";"B5"
"1807-1929";"Revista Brasileira de Engenharia Agrícola e Ambiental (Online)";"ENGENHARIAS IV";"B2"
"1517-3151";"Revista Brasileira de Engenharia Biomédica (Impresso)";"ENGENHARIAS IV";"B1"
"1806-1117";"Revista Brasileira de Ensino de Física (Impresso)";"ENGENHARIAS IV";"B3"
"0102-695X";"Revista Brasileira de Farmacognosia (Impresso)";"ENGENHARIAS IV";"B2"
"1984-4956";"Revista Brasileira de Futsal e Futebol";"ENGENHARIAS IV";"B5"
"1809-9823";"Revista Brasileira de Geriatria e Gerontologia (UnATI. Impresso)";"ENGENHARIAS IV";"B4"
"1809-239X";"Revista Brasileira de Gestão e Desenvolvimento Regional";"ENGENHARIAS IV";"B3"
"0100-7203";"Revista Brasileira de Ginecologia e Obstetrícia (Impresso)";"ENGENHARIAS IV";"B3"
"0100-2430";"Revista Brasileira de Medicina Veterinária";"ENGENHARIAS IV";"B5"
"1517-8692";"Revista Brasileira de Medicina do Esporte (Impresso)";"ENGENHARIAS IV";"B2"
"1981-9900";"Revista Brasileira de Prescrição e Fisiologia do Exercício";"ENGENHARIAS IV";"B5"
"1516-4446";"Revista Brasileira de Psiquiatria (São Paulo. 1999. Impresso)";"ENGENHARIAS IV";"B1"
"2175-0858";"Revista Brasileira de Qualidade de Vida";"ENGENHARIAS IV";"B5"
"0482-5004";"Revista Brasileira de Reumatologia (Impresso)";"ENGENHARIAS IV";"B2"
"1980-2013";"Revista Brasileira de Risco e Seguro (Impresso)";"ENGENHARIAS IV";"B5"
"0103-507X";"Revista Brasileira de Terapia Intensiva (Impresso)";"ENGENHARIAS IV";"B4"
"0101-0794";"Revista C & I. Controle & Instrumentação";"ENGENHARIAS IV";"C"
"1982-0216";"Revista CEFAC (Online)";"ENGENHARIAS IV";"B4"
"2236-6733";"Revista Ciência e Tecnologia";"ENGENHARIAS IV";"B5"
"2179-474X";"Revista Eletrônica de Inciação Científica Tecnológica e Artística";"ENGENHARIAS IV";"C"
"1984-557X";"Revista Eletrônica de Potência";"ENGENHARIAS IV";"B1"
"2177-286X";"Revista Eletrõnica";"ENGENHARIAS IV";"B5"
"1515-3983";"Revista Espacios";"ENGENHARIAS IV";"B5"
"2237-0722";"Revista GEINTEC: gestao, inovacao e tecnologias";"ENGENHARIAS IV";"B5"
"1548-0992";"Revista IEEE América Latina";"ENGENHARIAS IV";"B2"
"1697-7912";"Revista Iberoamericana de Automática e Informática Industrial (Ed. Impresa)";"ENGENHARIAS IV";"B2"
"2177-2649";"Revista Ilha Digital";"ENGENHARIAS IV";"B5"
"1577-0354";"Revista Internacional de Medicina y Ciencias de la Actividad Física y del Deporte";"ENGENHARIAS IV";"B2"
"0104-1169";"Revista Latino-Americana de Enfermagem (USP. Ribeirão Preto. Impresso)";"ENGENHARIAS IV";"B3"
"2316-4522";"Revista Militar de Ciência e Tecnologia";"ENGENHARIAS IV";"B5"
"1414-4425";"Revista SOBECC (São Paulo)";"ENGENHARIAS IV";"B5"
"1809-3957";"Revista SODEBRAS";"ENGENHARIAS IV";"C"
"2236-5435";"Revista Terapia Manual";"ENGENHARIAS IV";"B5"
"1984-6835";"Revista Virtual de Química";"ENGENHARIAS IV";"B3"
"1517-4611";"Revista da EAP/APCD";"ENGENHARIAS IV";"C"
"1983-3083";"Revista da Educação física (UEM. Online)";"ENGENHARIAS IV";"B3"
"0080-6234";"Revista da Escola de Enfermagem da USP (Impresso)";"ENGENHARIAS IV";"B2"
"0103-8559";"Revista da Sociedade de Cardiologia do Estado de Sao Paulo";"ENGENHARIAS IV";"B5"
"1517-0276";"Revista da Universidade Vale do Rio Verde";"ENGENHARIAS IV";"B5"
"2236-5362";"Revista da Universidade Vale do Rio Verde";"ENGENHARIAS IV";"B5"
"1981-8963";"Revista de Enfermagem UFPE On Line";"ENGENHARIAS IV";"B5"
"1519-504X";"Revista de Estudos Sociais (UFMT)";"ENGENHARIAS IV";"B5"
"1807-1775";"Revista de Gestão da Tecnologia e Sistemas de Informação (Online)";"ENGENHARIAS IV";"B5"
"2175-2745";"Revista de Informática Teórica e Aplicada: RITA";"ENGENHARIAS IV";"B5"
"1815-5928";"Revista de Ingeniería Electrónica, Automática y Comunicaciones";"ENGENHARIAS IV";"B4"
"0104-3579";"Revista de Neurociências (EPM. Impresso)";"ENGENHARIAS IV";"B3"
"2357-7908";"Revista de Saúde do Hospital Santa Izabel";"ENGENHARIAS IV";"B5"
"2237-5112";"Revista de Tecnologia da Informação e Comunicação";"ENGENHARIAS IV";"B5"
"0104-1894";"Revista do Instituto de Ciencias da Saude (UNIP)";"ENGENHARIAS IV";"B5"
"0172-8172";"Rheumatology International (Berlin. Print)";"ENGENHARIAS IV";"B1"
"0263-5747";"Robotica (Cambridge. Print)";"ENGENHARIAS IV";"A2"
"0921-8890";"Robotics and Autonomous Systems (Print)";"ENGENHARIAS IV";"A2"
"1980-5160";"S & G. Sistemas & Gestão";"ENGENHARIAS IV";"B5"
"0163-5808";"SIGMOD Record";"ENGENHARIAS IV";"B2"
"0036-8504";"Science Progress (1916)";"ENGENHARIAS IV";"B3"
"0304-4238";"Scientia Horticulturae";"ENGENHARIAS IV";"B2"
"1980-6108";"Scientia Medica (Porto Alegre. Online)";"ENGENHARIAS IV";"B3"
"1678-3166";"Scientiae Studia (USP)";"ENGENHARIAS IV";"B4"
"1588-2861";"Scientometrics (Online)";"ENGENHARIAS IV";"B1"
"1939-0114";"Security and Communication Networks";"ENGENHARIAS IV";"B2"
"1809-0648";"Seleção Documental";"ENGENHARIAS IV";"C"
"0268-1242";"Semiconductor Science and Technology (Print)";"ENGENHARIAS IV";"A1"
"1676-5451";"Semina. Ciências Exatas e Tecnológicas (Impresso)";"ENGENHARIAS IV";"B5"
"1679-0375";"Semina. Ciências Exatas e Tecnológicas (Online)";"ENGENHARIAS IV";"B5"
"1424-8220";"Sensors (Basel)";"ENGENHARIAS IV";"A1"
"0925-4005";"Sensors and Actuators. B, Chemical";"ENGENHARIAS IV";"A1"
"1383-5866";"Separation and Purification Technology (Print)";"ENGENHARIAS IV";"B1"
"0165-1684";"Signal Processing (Print)";"ENGENHARIAS IV";"A1"
"2177-451X";"Sinergia (IFSP. Online)";"ENGENHARIAS IV";"B5"
"0161-8105";"Sleep (New York, N.Y.)";"ENGENHARIAS IV";"B1"
"1389-9457";"Sleep Medicine (Amsterdam. Print)";"ENGENHARIAS IV";"B1"
"0038-0121";"Socio-Economic Planning Sciences";"ENGENHARIAS IV";"B3"
"1744-683X";"Soft Matter (Print)";"ENGENHARIAS IV";"B1"
"0038-092X";"Solar Energy";"ENGENHARIAS IV";"A1"
"0038-0938";"Solar Physics";"ENGENHARIAS IV";"B1"
"0038-1098";"Solid State Communications";"ENGENHARIAS IV";"B1"
"0038-1101";"Solid-State Electronics";"ENGENHARIAS IV";"A2"
"1386-1425";"Spectrochimica Acta. Part A, Molecular and Biomolecular Spectroscopy (Print)";"ENGENHARIAS IV";"B1"
"0167-6393";"Speech Communication (Print)";"ENGENHARIAS IV";"A2"
"0081-3869";"Springer Tracts in Modern Physics";"ENGENHARIAS IV";"B3"
"0960-3174";"Statistics and Computing";"ENGENHARIAS IV";"B1"
"0277-6715";"Statistics in Medicine (Print)";"ENGENHARIAS IV";"B1"
"0039-2480";"Strojniski Vestnik";"ENGENHARIAS IV";"B2"
"0100-5405";"Summa Phytopathologica (Impresso)";"ENGENHARIAS IV";"B4"
"0941-4355";"Supportive Care in Cancer";"ENGENHARIAS IV";"B1"
"0257-8972";"Surface & Coatings Technology";"ENGENHARIAS IV";"B1"
"0167-6911";"Systems & Control Letters (Print)";"ENGENHARIAS IV";"A1"
"0972-4532";"T r e n d s i n Photochemistry & P h o t o b i o l o g y";"ENGENHARIAS IV";"B5"
"1677-1966";"TEMA. Tendências em Matemática Aplicada e Computacional";"ENGENHARIAS IV";"B4"
"0039-9140";"Talanta (Oxford)";"ENGENHARIAS IV";"B1"
"1414-8498";"Tecnologia & Cultura (CEFET/RJ)";"ENGENHARIAS IV";"B5"
"1018-4864";"Telecommunications Systems";"ENGENHARIAS IV";"A2"
"1516-2338";"Telecomunicações (Santa Rita do Sapucaí)";"ENGENHARIAS IV";"B5"
"0736-5853";"Telematics and Informatics";"ENGENHARIAS IV";"B2"
"2177-6776";"Tendências e Técnicas em Realidade Virtual e Aumentada";"ENGENHARIAS IV";"C"
"1951-6355";"The European Physical Journal. Special Topics";"ENGENHARIAS IV";"B1"
"0256-6419";"The FIEP Bulletin";"ENGENHARIAS IV";"B5"
"1751-7362";"The ISME Journal (Print)";"ENGENHARIAS IV";"A2"
"0277-0903";"The Journal of Asthma";"ENGENHARIAS IV";"B1"
"0021-9606";"The Journal of Chemical Physics";"ENGENHARIAS IV";"B1"
"1126-6708";"The Journal of High Energy Physics";"ENGENHARIAS IV";"A2"
"1029-8479";"The Journal of High Energy Physics (Online)";"ENGENHARIAS IV";"A2"
"0278-839X";"The Journal of Social, Political and Economic Studies";"ENGENHARIAS IV";"B3"
"0164-1212";"The Journal of Systems and Software";"ENGENHARIAS IV";"B2"
"1097-1610";"The Mathematica Journal";"ENGENHARIAS IV";"B5"
"0722-6691";"The Messenger";"ENGENHARIAS IV";"B5"
"1066-8888";"The VLDB Journal";"ENGENHARIAS IV";"B1"
"0040-6090";"Thin Solid Films";"ENGENHARIAS IV";"A1"
"1514-6871";"Trabajo y Sociedad";"ENGENHARIAS IV";"B4"
"2161-3915";"Transactions on Emerging Telecommunications Technologies (Online)";"ENGENHARIAS IV";"A2"
"1750-6166";"Transforming Government (Print)";"ENGENHARIAS IV";"B3"
"2158-3188";"Translational Psychiatry";"ENGENHARIAS IV";"B1"
"1087-0849";"Transmission & Distribution World";"ENGENHARIAS IV";"C"
"0968-090X";"Transportation Research. Part C, Emerging Technologies";"ENGENHARIAS IV";"B1"
"1472-9792";"Tuberculosis (Edinburgh)";"ENGENHARIAS IV";"B1"
"1517-2570";"UNOPAR Científica. Ciências Biológicas e da Saúde";"ENGENHARIAS IV";"B5"
"0041-624X";"Ultrasonics (Guildford)";"ENGENHARIAS IV";"B1"
"0301-5629";"Ultrasound in Medicine & Biology";"ENGENHARIAS IV";"A1"
"2317-1111";"Unisanta Bioscience";"ENGENHARIAS IV";"B5"
"0042-207X";"Vacuum (Oxford)";"ENGENHARIAS IV";"B2"
"1109-2734";"WSEAS Transactions on Circuits";"ENGENHARIAS IV";"B5"
"2224-266X";"WSEAS Transactions on Circuits and Systems";"ENGENHARIAS IV";"B5"
"1109-2742";"WSEAS Transactions on Communications";"ENGENHARIAS IV";"B5"
"1790-0832";"WSEAS Transactions on Information Science and Applications";"ENGENHARIAS IV";"B5"
"1991-8763";"WSEAS Transactions on Systems and Control";"ENGENHARIAS IV";"B5"
"1530-8669";"Wireless Communications and Mobile Computing (Print)";"ENGENHARIAS IV";"A2"
"1022-0038";"Wireless Networks";"ENGENHARIAS IV";"A2"
"1572-8196";"Wireless Networks (Online)";"ENGENHARIAS IV";"A2"
"0929-6212";"Wireless Personal Communications";"ENGENHARIAS IV";"A2"
"2160-8814";"World Journal of AIDS";"ENGENHARIAS IV";"B5"
"1749-7922";"World Journal of Emergency Surgery";"ENGENHARIAS IV";"B2"
"1984-2902";"iSys: Revista Brasileira de Sistemas de Informação";"ENGENHARIAS IV";"B5"
"0102-0471";"AMAE Educando";"ENSINO";"B2"
"1980-7686";"Acolhendo a Alfabetização nos Países de Língua Portuguesa (USP)";"ENSINO";"B1"
"0167-8019";"Acta Applicandae Mathematicae";"ENSINO";"B1"
"0102-3306";"Acta Botanica Brasílica (Impresso)";"ENSINO";"B5"
"1678-2674";"Acta Cirúrgica Brasileira (Online)";"ENSINO";"B5"
"0188-8145";"Acta Comportamentalia";"ENSINO";"B5"
"2065-1430";"Acta Didactica Napocensia";"ENSINO";"B4"
"0326-2383";"Acta Farmacéutica Bonaerense";"ENSINO";"B5"
"1980-5772";"Acta Geográfica (UFRR)";"ENSINO";"B5"
"2051-5960";"Acta Neuropathologica Communications";"ENSINO";"B5"
"0001-6489";"Acta Oto-Laryngologica";"ENSINO";"B4"
"1517-4492";"Acta Scientiae (ULBRA)";"ENSINO";"B1"
"2178-5201";"Acta Scientiarum. Education (Online)";"ENSINO";"B1"
"1679-7361";"Acta Scientiarum. Human and Social Sciences (Impresso)";"ENSINO";"B5"
"1982-422X";"Acta Tecnológica";"ENSINO";"B4"
